review_content,published_at,reviewer_name,followers_level,method_of_acquisition,product_id,reviewer_id,reviews_count,reviewer_age,reviewer_skin_type,rating,effects,review_id
"むっちりめの付け心地でバーム塗ってるような感覚。
韓国のバームは柔らかすぎて塗りにくいもの多いけど、これはめっちゃいい。
ちょうどいい固さで塗りやすい。溶けてもこない。繰り戻しもできる。
見た目より鮮やかめに発色してる気がする。",2024/6/6 18:46:47,こいちゃろ,,購入品,10240486,9412157,19,34,乾燥肌,6,,513703179
"
ティントよりしっかり色付き。皮向けしない気がする。
",2024/5/31 21:50:22,___kaho,,モニター・プレゼント,10240486,7266657,110,26,混合肌,4,,513677531
"赤みが強く出る唇なので、オレンジ系の色を探していたので購入してみました。
保湿の面ではやはり唇が荒れてしまいます。
落ちないとかもないので飲み物を飲むと取れます。
ちょっと直したい時に使用する感じで使うと良いと思います。",2024/6/20 10:00:49,AKKkkkA,,購入品,265493,9120608,65,40,乾燥肌,4,,513771763
"1イエベ秋2ブルベ冬俺氏優勝したんだがwww

別で投稿したルブタンのリップと色味がほぼ同じで感動しました
751は色自体キツく見えるけど私の鬼黄唇はオレンジをほぼ吸収して白みベージュオレンジぐらいに発色してオレンジリップの割に上品な仕上がりになります
(オレンジリップ狂ワイ氏、発色の弱いオレンジに出会ったことがなかった模様)
ただ似てるとはいえ流石にルブタンの方が色のムラのなさやなめらかさは上なので星は低めにつけました(比べるのも烏滸がましい)

鬼マットだから唇は剥けるしんよ！
",2024/6/12 00:45:57,スコポラミン,,購入品,265493,7668692,36,26,混合肌,4,マット,513729930
"新色の可愛さに惹かれて購入しました。
購入色は【751 ブラウン系】です。

★好き★
・色が可愛い！深みのあるオレンジブラウン！
・発色の強さがちょうど良い
・引っかかりのないテクスチャーで塗りやすい
・マットなので定着が良く色もちが良い
・マットの割には乾燥しにくい

★いまいち★
・クレヨンを塗ったみたいな素朴な質感
・ツヤリップよりはやっぱり縦ジワ気になる
・もうちょっと保湿力が欲しい

【まとめ】
色は本当に可愛くて満足しています。
暗めのオレンジブラウンで大好きです。

ただ仕上がりの質感があんまり好みではなく…クレヨンを塗ったみたいな感じで、ちょっと古臭いマットに感じてしまう。
色は可愛いのに、これ一本だと塗った時にあんまりテンションが上がらない。

乾燥はマットリップの中ではマシな方だと思いますが、やっぱりツヤツヤバームリップとかと比べちゃうと潤い不足です。まぁこれはマットならしょうがないかな。

色はドタイプだけど、質感と保湿力がいまひとつなので総合★3です。
このままの色で保湿力高めなバームリップが出て欲しい。",2024/6/3 22:50:34,ろまろっく,100,購入品,265493,3376646,353,40,敏感肌,3,,513669806
"色味の現物確認なしでのオンライン購入で不安でしたが、私の唇にはぴったり。
完全に唇の延長になりました。
持ちも良い方だし、なにより安心素材で良いです。
お値段が高めではありますが、とても良い商品です。",2024/6/19 16:10:05,nene723,,購入品,10226521,378572,31,48,混合肌,6,,513768484
"年齢とともに唇が痩せぼんやりしてきたリップラインをふっくら蘇らせてくれます。
限定のチャーミングピンクを購入しましたが、不思議とどんな色の口紅にも合わせやすいです。
顔色もパッと明るくなるので購入してよかったです。　
",2024/6/13 11:50:55,イエナスローブ,,購入品,10226521,9842625,5,56,乾燥肌,6,,513736483
"
長年のコンプレックスである唇のフチの色素沈着を、忘れさせてくれる有難いアイテム。カバー力があるのに、なめらかで荒れないし、もちも良いです。こちらに出会えてから唇の色が良く見えるので顔色が良く見えるようになりました。
",2024/5/24 07:53:03,チョロリンコちゃん,,購入品,10226521,3073559,90,49,乾燥肌,6,,513651315
"
前のものがなくなりそうだったので、新しいものを探していました。そこに、この金箔！パケ買いと言っても過言でない。まず、パケが美しいです。油分は少し多いかなと感じますが、変にベタつくことはありません。出先でも使いやすく、乾燥が防げてきたので、効果が出ていると思います。
",2024/6/23 21:45:43,kawo3,,購入品,10172159,8109671,59,37,混合肌,7,,513787430
"とにかく見た目が可愛すぎる贅沢なリップクリームです。金箔入りで透明でおしゃれすぎる！
パッケージも高級感がすごい。
これはプレゼント向きかもしれないですね！
それか自分へのご褒美でもいいかもしれません。",2024/5/27 17:02:13,もずくの散歩道,50,購入品,10172159,9865044,35,54,乾燥肌,3,,513662894
"
夫からのプレゼントでいただきました。すごく美しいリップで使うのを躊躇ってしまってましたが保湿力がすごくあり普通の口紅よりも上品な仕上がりに。
",2024/5/23 16:39:00,ぴぃかっちゅう！,100,購入品,10172159,8376731,149,43,混合肌,7,,513649405
"
発色がかなりいいです！ポンポン塗りでも綺麗に色づくので、いろんな塗り方で楽しめそうです。
",2024/6/11 18:56:33,ふとしです,,購入品,10240294,8426492,9,26,乾燥肌,5,,513728173
"ハッキリと色がつきます。

もともと唇が乾燥しやすいので、乾燥しないようにグロスを塗ったりしてます。
ただ、マット感がなくなります。。
",2024/6/4 18:03:04,hwsuki,,購入品,10240294,4653835,31,51,混合肌,4,,513693755
"BG964 サクラアフターレインを購入しました
元々ツヤ系よりマット系のリップの方が好みですが、こちらは発色もモチも良く、気になる香りや口に入った時の変な味もなかったので気に入りました。(同ブランドのキヌケアグローアップは着け心地はわるくなかったのですが、うっかり口に入ると変な味がして苦手でした。。)
また、購入した色は馴染みやすいベージュピンクで、どのメイクにも浮かずに使えてヘビロテしてます。
なくなったらまた同じ色を買いたいと思います",2024/5/10 22:21:32,*salty*,,購入品,10240294,2624659,27,37,混合肌,5,,513599704
"ティントを使うと唇が荒れて1週間程治らない事が何度かあったため、唇が荒れないリップを探していました。
とあるインフルエンサーの方が紹介していた事からこの商品を知ったのですが、実際に使ってみて、現在1週間程過ぎましたがまだ荒れたりはしていません。
色の濃さも塗り方で調整できる気がします。
ある程度色持ちはしますが、さすがにティントのようには残らないと感じました。
また塗りたての時はツヤ感がでますが、時間が経てばツヤが落ち着いてしまう気がします。
ただ使い心地がいいので他の色も試してみたいと思っています。",2024/6/4 16:53:53,秋子ちゃん,,購入品,10228556,8162971,24,22,敏感肌,6,ナチュラルメイク|発色がよい|コストパフォーマンス,513622513
"美肌ブラウン2回目の購入です！！
ブルベ、イエベ問わず使えるブラウンリップ^ - ^
色落ちも汚くならないし程よい保湿感で気に入ってます！！プチプラなのもありがたいです(*´∀｀*)",2024/4/4 21:43:20,ゆなてぃん･☆ﾟ:*:ﾟ,,購入品,10228556,6092439,14,23,乾燥肌,6,うるおい|持ちがよい・落ちにくい|発色がよい|コストパフォーマンス,513461222
